Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Lagos,PM2.5 - Principal,2021-04-16 08:00 PM,2021,04,16,20,25.6,79,Moderate,21.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-16 09:00 PM,2021,04,16,21,23.9,76,Moderate,22.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-16 10:00 PM,2021,04,16,22,23.6,75,Moderate,23.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-16 11:00 PM,2021,04,16,23,23.2,74,Moderate,22.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 12:00 AM,2021,04,17,00,23.5,75,Moderate,23.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 01:00 AM,2021,04,17,01,22.2,72,Moderate,20.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 02:00 AM,2021,04,17,02,20.3,68,Moderate,18.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 03:00 AM,2021,04,17,03,29.4,87,Moderate,38.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 04:00 AM,2021,04,17,04,35.8,102,Unhealthy for Sensitive Groups,42.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 05:00 AM,2021,04,17,05,47.7,131,Unhealthy for Sensitive Groups,59.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 06:00 AM,2021,04,17,06,52.8,144,Unhealthy for Sensitive Groups,58.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 07:00 AM,2021,04,17,07,55.9,151,Unhealthy,58.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 08:00 AM,2021,04,17,08,61.0,154,Unhealthy,66.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 09:00 AM,2021,04,17,09,58.1,152,Unhealthy,55.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 10:00 AM,2021,04,17,10,46.3,128,Unhealthy for Sensitive Groups,34.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 11:00 AM,2021,04,17,11,36.2,103,Unhealthy for Sensitive Groups,26.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 12:00 PM,2021,04,17,12,36.1,102,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 01:00 PM,2021,04,17,13,40.7,114,Unhealthy for Sensitive Groups,45.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 02:00 PM,2021,04,17,14,33.1,95,Moderate,25.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 03:00 PM,2021,04,17,15,27.3,83,Moderate,21.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 04:00 PM,2021,04,17,16,25.0,78,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 05:00 PM,2021,04,17,17,22.2,72,Moderate,19.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 06:00 PM,2021,04,17,18,19.7,67,Moderate,17.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 07:00 PM,2021,04,17,19,22.0,72,Moderate,24.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 08:00 PM,2021,04,17,20,23.9,76,Moderate,25.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 09:00 PM,2021,04,17,21,22.0,72,Moderate,20.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 10:00 PM,2021,04,17,22,22.0,72,Moderate,21.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-17 11:00 PM,2021,04,17,23,20.0,68,Moderate,18.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 12:00 AM,2021,04,18,00,23.4,75,Moderate,26.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 01:00 AM,2021,04,18,01,20.4,68,Moderate,16.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 02:00 AM,2021,04,18,02,19.9,67,Moderate,19.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 03:00 AM,2021,04,18,03,19.4,66,Moderate,18.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 04:00 AM,2021,04,18,04,21.2,70,Moderate,24.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 05:00 AM,2021,04,18,05,20.6,69,Moderate,19.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 06:00 AM,2021,04,18,06,20.5,69,Moderate,20.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 07:00 AM,2021,04,18,07,28.7,86,Moderate,37.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 08:00 AM,2021,04,18,08,26.0,80,Moderate,23.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 09:00 AM,2021,04,18,09,23.1,74,Moderate,20.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 10:00 AM,2021,04,18,10,25.3,79,Moderate,27.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 11:00 AM,2021,04,18,11,26.9,82,Moderate,28.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 12:00 PM,2021,04,18,12,25.0,78,Moderate,23.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 01:00 PM,2021,04,18,13,33.6,96,Moderate,42.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 02:00 PM,2021,04,18,14,42.3,118,Unhealthy for Sensitive Groups,51.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 03:00 PM,2021,04,18,15,37.4,106,Unhealthy for Sensitive Groups,32.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 04:00 PM,2021,04,18,16,41.1,115,Unhealthy for Sensitive Groups,44.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 05:00 PM,2021,04,18,17,43.7,121,Unhealthy for Sensitive Groups,46.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 06:00 PM,2021,04,18,18,48.4,133,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 07:00 PM,2021,04,18,19,51.9,141,Unhealthy for Sensitive Groups,55.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 08:00 PM,2021,04,18,20,62.8,155,Unhealthy,73.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 09:00 PM,2021,04,18,21,66.0,156,Unhealthy,69.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 10:00 PM,2021,04,18,22,55.2,150,Unhealthy for Sensitive Groups,44.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-18 11:00 PM,2021,04,18,23,47.7,131,Unhealthy for Sensitive Groups,40.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 12:00 AM,2021,04,19,00,43.8,121,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 01:00 AM,2021,04,19,01,37.7,106,Unhealthy for Sensitive Groups,31.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 02:00 AM,2021,04,19,02,49.6,136,Unhealthy for Sensitive Groups,61.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 03:00 AM,2021,04,19,03,58.0,152,Unhealthy,66.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 04:00 AM,2021,04,19,04,75.7,161,Unhealthy,93.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 05:00 AM,2021,04,19,05,95.2,171,Unhealthy,114.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 06:00 AM,2021,04,19,06,110.4,179,Unhealthy,125.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 07:00 AM,2021,04,19,07,109.0,179,Unhealthy,107.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 08:00 AM,2021,04,19,08,102.7,175,Unhealthy,96.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 09:00 AM,2021,04,19,09,80.1,164,Unhealthy,57.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 10:00 AM,2021,04,19,10,68.6,158,Unhealthy,57.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 11:00 AM,2021,04,19,11,51.5,140,Unhealthy for Sensitive Groups,34.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 12:00 PM,2021,04,19,12,44.8,124,Unhealthy for Sensitive Groups,38.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 01:00 PM,2021,04,19,13,47.8,131,Unhealthy for Sensitive Groups,50.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 02:00 PM,2021,04,19,14,38.4,108,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 03:00 PM,2021,04,19,15,32.8,95,Moderate,27.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 04:00 PM,2021,04,19,16,32.8,95,Moderate,32.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 05:00 PM,2021,04,19,17,30.4,89,Moderate,27.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 06:00 PM,2021,04,19,18,27.8,84,Moderate,25.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 07:00 PM,2021,04,19,19,25.0,78,Moderate,22.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 08:00 PM,2021,04,19,20,24.3,77,Moderate,23.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 09:00 PM,2021,04,19,21,23.2,74,Moderate,22.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 10:00 PM,2021,04,19,22,22.6,73,Moderate,22.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-19 11:00 PM,2021,04,19,23,23.4,75,Moderate,24.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 12:00 AM,2021,04,20,00,27.7,84,Moderate,32.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 01:00 AM,2021,04,20,01,37.9,107,Unhealthy for Sensitive Groups,48.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 02:00 AM,2021,04,20,02,43.8,121,Unhealthy for Sensitive Groups,49.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 03:00 AM,2021,04,20,03,56.1,151,Unhealthy,68.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 04:00 AM,2021,04,20,04,53.3,145,Unhealthy for Sensitive Groups,50.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 05:00 AM,2021,04,20,05,58.8,153,Unhealthy,64.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 06:00 AM,2021,04,20,06,60.4,154,Unhealthy,62.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 07:00 AM,2021,04,20,07,55.8,151,Unhealthy,51.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 08:00 AM,2021,04,20,08,68.2,158,Unhealthy,80.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 09:00 AM,2021,04,20,09,56.7,152,Unhealthy,45.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 10:00 AM,2021,04,20,10,42.5,118,Unhealthy for Sensitive Groups,28.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 11:00 AM,2021,04,20,11,31.5,92,Moderate,20.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 12:00 PM,2021,04,20,12,28.0,84,Moderate,24.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 01:00 PM,2021,04,20,13,24.8,78,Moderate,21.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 02:00 PM,2021,04,20,14,26.4,81,Moderate,27.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 03:00 PM,2021,04,20,15,23.7,75,Moderate,21.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 04:00 PM,2021,04,20,16,21.0,70,Moderate,18.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 05:00 PM,2021,04,20,17,18.8,65,Moderate,16.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 06:00 PM,2021,04,20,18,18.6,65,Moderate,18.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 07:00 PM,2021,04,20,19,19.3,66,Moderate,20.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 08:00 PM,2021,04,20,20,20.9,70,Moderate,22.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 09:00 PM,2021,04,20,21,23.2,74,Moderate,26.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 10:00 PM,2021,04,20,22,23.8,76,Moderate,24.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-20 11:00 PM,2021,04,20,23,21.9,72,Moderate,18.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 12:00 AM,2021,04,21,00,22.4,73,Moderate,23.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 01:00 AM,2021,04,21,01,20.8,69,Moderate,18.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 02:00 AM,2021,04,21,02,19.2,66,Moderate,16.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 03:00 AM,2021,04,21,03,21.6,71,Moderate,25.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 04:00 AM,2021,04,21,04,20.1,68,Moderate,17.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 05:00 AM,2021,04,21,05,22.3,72,Moderate,25.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 06:00 AM,2021,04,21,06,21.8,71,Moderate,21.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 07:00 AM,2021,04,21,07,21.8,71,Moderate,21.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 08:00 AM,2021,04,21,08,23.7,75,Moderate,26.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 09:00 AM,2021,04,21,09,24.5,77,Moderate,25.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 10:00 AM,2021,04,21,10,20.8,69,Moderate,15.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 11:00 AM,2021,04,21,11,24.7,77,Moderate,29.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 12:00 PM,2021,04,21,12,19.6,67,Moderate,14.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 01:00 PM,2021,04,21,13,19.2,66,Moderate,18.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 02:00 PM,2021,04,21,14,19.1,66,Moderate,19.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 03:00 PM,2021,04,21,15,20.1,68,Moderate,21.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 04:00 PM,2021,04,21,16,21.5,71,Moderate,22.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 05:00 PM,2021,04,21,17,20.6,69,Moderate,19.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 06:00 PM,2021,04,21,18,18.5,64,Moderate,16.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 07:00 PM,2021,04,21,19,19.6,67,Moderate,20.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 08:00 PM,2021,04,21,20,19.6,67,Moderate,19.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 09:00 PM,2021,04,21,21,17.0,61,Moderate,14.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 10:00 PM,2021,04,21,22,16.4,60,Moderate,15.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-21 11:00 PM,2021,04,21,23,19.0,66,Moderate,22.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 12:00 AM,2021,04,22,00,23.3,75,Moderate,27.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 01:00 AM,2021,04,22,01,19.4,66,Moderate,15.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 02:00 AM,2021,04,22,02,19.0,66,Moderate,18.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 03:00 AM,2021,04,22,03,16.3,60,Moderate,13.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 04:00 AM,2021,04,22,04,19.3,66,Moderate,22.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 05:00 AM,2021,04,22,05,24.0,76,Moderate,28.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 06:00 AM,2021,04,22,06,29.1,87,Moderate,34.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 07:00 AM,2021,04,22,07,31.3,91,Moderate,33.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 08:00 AM,2021,04,22,08,29.2,87,Moderate,27.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 09:00 AM,2021,04,22,09,27.2,83,Moderate,25.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 10:00 AM,2021,04,22,10,31.8,92,Moderate,36.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 11:00 AM,2021,04,22,11,40.0,112,Unhealthy for Sensitive Groups,48.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 12:00 PM,2021,04,22,12,45.8,126,Unhealthy for Sensitive Groups,51.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 01:00 PM,2021,04,22,13,40.9,114,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 02:00 PM,2021,04,22,14,39.0,110,Unhealthy for Sensitive Groups,37.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 03:00 PM,2021,04,22,15,33.3,96,Moderate,27.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 04:00 PM,2021,04,22,16,29.8,88,Moderate,26.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 05:00 PM,2021,04,22,17,26.2,81,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 06:00 PM,2021,04,22,18,27.6,84,Moderate,28.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 07:00 PM,2021,04,22,19,24.7,77,Moderate,21.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 08:00 PM,2021,04,22,20,22.9,74,Moderate,21.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 09:00 PM,2021,04,22,21,26.2,81,Moderate,29.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 10:00 PM,2021,04,22,22,27.7,84,Moderate,29.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-22 11:00 PM,2021,04,22,23,24.6,77,Moderate,21.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 12:00 AM,2021,04,23,00,23.9,76,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 01:00 AM,2021,04,23,01,23.5,75,Moderate,22.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 02:00 AM,2021,04,23,02,25.2,79,Moderate,28.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 03:00 AM,2021,04,23,03,24.6,77,Moderate,23.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 04:00 AM,2021,04,23,04,23.2,74,Moderate,20.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 05:00 AM,2021,04,23,05,23.3,75,Moderate,23.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 06:00 AM,2021,04,23,06,26.7,82,Moderate,32.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 07:00 AM,2021,04,23,07,41.3,115,Unhealthy for Sensitive Groups,54.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 08:00 AM,2021,04,23,08,50.9,139,Unhealthy for Sensitive Groups,60.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 09:00 AM,2021,04,23,09,51.1,139,Unhealthy for Sensitive Groups,51.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 10:00 AM,2021,04,23,10,41.4,116,Unhealthy for Sensitive Groups,31.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 11:00 AM,2021,04,23,11,36.9,104,Unhealthy for Sensitive Groups,32.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 12:00 PM,2021,04,23,12,30.8,90,Moderate,24.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 01:00 PM,2021,04,23,13,26.7,82,Moderate,22.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 02:00 PM,2021,04,23,14,30.1,89,Moderate,33.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 03:00 PM,2021,04,23,15,27.5,83,Moderate,24.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 04:00 PM,2021,04,23,16,25.0,78,Moderate,22.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 05:00 PM,2021,04,23,17,22.4,73,Moderate,19.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 06:00 PM,2021,04,23,18,22.2,72,Moderate,22.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 07:00 PM,2021,04,23,19,21.9,72,Moderate,21.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 08:00 PM,2021,04,23,20,18.7,65,Moderate,15.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 09:00 PM,2021,04,23,21,19.9,67,Moderate,21.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 10:00 PM,2021,04,23,22,19.7,67,Moderate,19.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-23 11:00 PM,2021,04,23,23,21.7,71,Moderate,23.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 12:00 AM,2021,04,24,00,19.9,67,Moderate,18.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 01:00 AM,2021,04,24,01,20.2,68,Moderate,20.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 02:00 AM,2021,04,24,02,19.4,66,Moderate,17.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 03:00 AM,2021,04,24,03,21.0,70,Moderate,24.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 04:00 AM,2021,04,24,04,21.7,71,Moderate,22.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 05:00 AM,2021,04,24,05,22.2,72,Moderate,23.1,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 06:00 AM,2021,04,24,06,20.5,69,Moderate,17.4,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 07:00 AM,2021,04,24,07,20.4,68,Moderate,20.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 08:00 AM,2021,04,24,08,20.9,70,Moderate,21.8,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 09:00 AM,2021,04,24,09,19.9,67,Moderate,17.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 10:00 AM,2021,04,24,10,20.3,68,Moderate,21.2,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 11:00 AM,2021,04,24,11,23.0,74,Moderate,27.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 12:00 PM,2021,04,24,12,22.1,72,Moderate,20.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 01:00 PM,2021,04,24,13,23.0,74,Moderate,24.6,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 02:00 PM,2021,04,24,14,20.7,69,Moderate,17.0,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 03:00 PM,2021,04,24,15,21.2,70,Moderate,21.9,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 04:00 PM,2021,04,24,16,21.0,70,Moderate,20.7,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 05:00 PM,2021,04,24,17,20.4,68,Moderate,19.5,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 06:00 PM,2021,04,24,18,20.4,68,Moderate,20.3,UG/M3,1 Hr,Valid
Lagos,PM2.5 - Principal,2021-04-24 07:00 PM,2021,04,24,19,21.1,70,Moderate,22.2,UG/M3,1 Hr,Valid
